0,0,26,16,0,0,0,0,0,0
0,0,0,0,14,0,0,19,0,28
0,25,0,0,0,0,20,0,0,0
0,0,25,0,0,18,10,0,0,0
0,0,0,0,0,0,0,15,0,0
29,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,30,0,0,0
21,18,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0
13,0,0,29,0,0,0,0,0,17
0,0,0,0,0,16,24,0,0,0
0,0,0,0,24,0,0,0,25,0
19,15,0,0,22,0,0,0,0,0
0,0,0,0,0,0,0,0,27,0
0,0,0,0,0,0,0,0,23,0
0,0,0,0,0,0,15,0,0,0
0,0,0,22,0,0,17,0,0,29
0,16,0,0,0,0,0,0,0,14
0,0,0,0,0,0,19,0,0,24
21,0,24,0,0,0,0,0,0,0
0,0,20,0,0,0,0,23,0,18
0,0,0,0,0,0,0,0,14,25
0,0,15,16,0,0,0,0,0,0
0,0,0,0,0,0,21,0,0,0
0,13,0,0,10,0,0,0,18,0
0,0,0,0,25,0,10,0,0,0
0,0,0,0,0,17,0,0,0,11
0,0,0,0,0,0,22,0,0,14
18,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,16,0,0,25
0,26,0,10,0,0,0,0,0,0
0,0,0,0,0,0,28,16,0,0
0,0,0,30,0,0,0,10,0,0
19,0,0,0,13,0,0,0,23,0
26,0,0,0,0,0,13,0,0,0
0,0,11,0,0,0,0,0,27,0
19,0,0,0,0,0,0,0,0,0
0,0,24,0,0,0,0,0,27,0
26,18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,21,30,0
29,0,19,0,0,0,0,0,13,0
0,0,18,0,0,18,0,0,0,0
0,0,0,0,11,22,0,0,25,0
0,13,0,15,0,0,0,0,13,0
0,0,0,0,25,0,11,0,0,0
0,28,0,0,0,0,0,0,0,0
22,25,0,0,11,0,0,0,0,0
11,0,0,0,16,0,0,0,0,0
0,0,0,0,0,0,0,13,10,0
0,0,0,0,18,0,0,0,0,0
0,0,0,0,24,0,0,0,0,0
0,0,0,0,0,20,0,30,0,0
16,0,0,0,0,0,10,0,0,0
0,0,0,0,0,0,18,0,0,0
0,0,13,0,22,0,0,0,0,0
27,0,0,0,0,0,0,11,0,0
0,18,24,0,0,0,23,0,0,0
0,0,0,28,0,0,0,19,0,0
21,0,0,0,0,0,0,22,0,0
0,0,13,0,0,0,0,0,0,20
0,0,13,0,27,0,0,0,16,0
0,0,0,0,0,0,20,0,0,0
0,0,0,10,0,0,0,27,0,0
0,0,0,0,30,0,0,22,29,0
0,0,0,0,0,0,0,0,0,15
0,0,22,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,20,0
30,0,0,26,0,0,0,0,0,0
0,22,0,0,0,0,0,0,0,0
0,0,0,0,13,0,0,0,0,0
0,0,0,11,0,0,11,0,0,17
0,13,0,14,0,0,0,0,0,0
0,0,0,0,0,0,21,0,0,19
0,0,16,30,0,0,0,0,30,0
0,0,0,14,0,18,0,0,0,15
0,0,0,0,0,0,0,19,0,0
0,0,0,20,0,20,25,0,0,0
0,0,0,16,29,0,0,0,0,0
0,29,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,10,0,0
15,0,0,0,0,22,0,13,0,0
0,0,0,10,0,0,0,0,14,0
0,29,0,0,0,0,0,0,0,0
15,24,0,0,0,0,0,0,0,26
0,0,10,0,13,0,0,0,0,14
0,0,0,24,0,0,0,0,0,0
23,0,0,14,0,0,15,0,0,0
0,0,0,0,18,0,28,0,0,0
0,0,0,18,0,0,0,27,0,0
0,0,0,20,0,0,12,0,27,0
0,0,19,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0
0,0,19,0,0,0,18,0,0,0
0,23,0,0,16,0,0,0,0,0
0,0,19,0,0,0,29,0,0,0
0,0,24,0,0,0,0,0,0,0
0,0,27,0,0,0,0,0,0,0
0,0,0,0,0,18,0,23,0,0
0,0,25,0,19,0,0,0,0,0
0,0,16,0,0,0,0,0,0,0
0,0,0,23,0,0,26,0,0,0
22,0,0,0,0,0,0,0,0,0
0,27,0,0,0,0,0,0,0,17
22,0,0,10,0,0,0,0,0,0
0,0,0,0,28,0,0,0,0,0
0,17,0,0,16,0,0,26,0,0
0,0,0,0,0,12,0,24,0,0
0,0,0,0,0,0,10,0,0,0
0,0,0,21,30,0,0,13,0,0
0,25,0,0,0,0,0,0,25,0
0,0,0,0,0,10,0,0,0,0
0,0,0,0,0,0,26,0,0,0
0,0,0,29,0,24,0,0,16,0
0,18,0,0,14,23,0,0,0,0
27,0,0,0,0,0,0,0,0,0
0,21,0,11,24,0,0,0,0,0
0,0,0,0,11,0,0,0,17,0
0,0,0,18,0,0,0,0,0,0
0,29,0,0,27,0,0,12,0,0
0,0,14,0,14,0,0,16,0,0
0,0,0,0,0,24,0,0,0,0
0,11,0,16,0,0,0,0,24,0
0,29,0,0,0,0,0,0,0,0
0,0,21,0,0,0,27,0,0,0
24,28,0,0,0,0,0,0,0,0
0,0,0,0,21,0,0,11,0,0
0,0,0,0,10,0,0,0,0,18
0,0,0,11,14,0,0,0,16,0
0,20,0,0,0,0,0,24,0,0
0,0,0,0,0,0,0,0,0,26
0,0,0,14,0,0,0,0,16,12
25,0,0,0,0,0,0,0,0,0
0,0,0,0,30,30,0,0,0,0
0,23,0,0,0,0,0,0,0,0
0,0,0,22,0,0,0,0,0,0
0,0,0,0,10,0,19,0,0,0
12,0,23,0,29,0,0,0,0,0
0,0,0,0,0,0,0,0,10,0
0,0,0,0,0,0,0,30,0,0
0,0,0,0,0,27,0,0,0,0
0,0,0,0,0,0,0,25,0,0
0,0,0,13,0,13,0,0,23,0
0,0,0,0,0,0,10,0,0,0
0,0,0,15,0,0,24,0,0,0
0,0,0,13,0,0,0,0,11,0
0,0,0,0,10,0,0,0,0,0
0,0,0,0,0,17,0,0,0,0
0,0,0,0,12,0,19,0,0,12
0,0,0,0,0,0,13,0,26,0
0,0,0,0,16,0,0,0,23,0
0,0,0,27,0,0,0,0,0,19
0,0,28,0,0,0,17,0,0,0
0,24,0,0,0,0,0,0,22,0
0,0,0,0,27,0,0,0,0,0
0,19,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,26,0,0
0,28,0,0,0,0,0,0,17,0
0,0,0,0,19,0,0,0,23,0
0,0,0,0,11,0,0,30,24,0
23,0,27,0,0,0,0,0,25,0
0,19,0,0,0,0,12,0,0,24
18,0,0,0,0,0,19,0,0,0
0,14,0,21,0,28,0,0,0,0
0,0,0,13,0,0,0,0,0,0
0,0,0,0,0,0,0,18,0,27
0,0,0,10,0,0,10,10,0,0
0,0,0,0,0,0,0,12,30,0
0,0,0,0,0,18,0,0,0,0
0,0,0,0,0,0,0,0,28,0
0,0,0,0,0,29,30,0,20,0
0,0,0,0,14,0,0,0,0,22
0,25,0,27,0,0,0,28,0,0
14,0,0,14,0,0,0,30,0,0
26,0,0,0,0,0,0,0,0,0
0,0,0,0,0,24,0,0,21,0
0,13,0,0,0,0,0,0,0,0
0,0,18,0,0,0,0,17,0,16
0,17,0,0,0,0,0,0,0,26
0,0,0,25,0,0,0,25,0,0
0,15,0,0,13,0,0,0,0,0
25,22,0,0,0,0,30,0,0,0
0,0,13,0,0,0,0,0,0,19
16,0,0,0,13,0,0,29,0,0
0,0,0,0,0,0,0,0,16,19
0,0,18,0,0,0,0,0,27,23
0,0,11,29,0,27,0,0,0,0
0,0,0,0,0,0,0,0,0,14
0,0,28,0,0,0,0,0,0,13
0,0,28,0,0,0,0,0,0,0
0,0,26,0,0,0,25,0,24,0
0,0,0,19,0,0,16,0,0,0
19,0,0,23,0,0,0,0,0,24
0,0,0,0,0,0,29,0,14,26
0,30,0,0,0,0,0,11,0,0
0,0,17,0,15,0,0,0,0,0
0,0,0,0,23,0,28,18,0,0
