11,0,0,10,0,0,10,0,0,0,0,0,0,0,19,0,0,0,0,0,0,15,0,0,0,0
0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,13,0,14,13,0,0,0,11,0,17,0,0,0,0,0,0
0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,20,0
0,0,0,0,0,0,0,0,0,0,19,0,14,0,0,0,0,0,17,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12,0,14,0,15,0,10,0,0,0,17,0,0,0,0,0,0,0,0
0,0,14,0,0,0,0,0,0,0,0,0,13,17,20,0,0,0,0,0,19,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,18,0,0,0,0
0,0,0,0,0,0,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,0,0,0,0,0,0,0,12,0,0,10,0,0,0,0,10,11,0,0,0,0,0
11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,19,0,0,0,0,0,11,0,0,0,14,0,11,0,0,17,0,0,0,0,0,0,0,0
0,0,0,0,13,0,0,0,0,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0
0,0,18,0,0,18,0,11,13,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,14,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,14,0
0,0,0,0,0,0,0,15,0,17,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
0,12,0,0,16,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,15,10,0,0,17,0,0,0,0,10,0
0,18,0,0,13,0,0,0,0,0,20,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,16,13,0,0,0,0,13,0,0,0,0,0,17,0,0,0
0,0,13,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,15,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,0,14,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
19,0,0,0,0,0,0,18,0,0,0,16,0,0,0,0,0,11,0,0,0,0,0,0,0,0
11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0
0,14,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0
0,0,0,18,0,0,17,0,0,0,0,0,0,15,0,0,0,0,18,0,0,0,0,0,0,0
0,0,0,0,18,0,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,10,0,0,0,12
0,0,11,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,10,0,0,0,0
0,0,19,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,18,18,0
0,0,0,20,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,13,12,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,0,0,16,0,0,0,0,0,10,10,0,0,0,0,0
0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,19,0,12,20,0,0,0,0,0,0,0
0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
0,0,0,0,0,18,0,0,16,20,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
0,20,12,0,0,0,0,0,12,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,15,20,0,18,19,0,0,0,0,18,0,0,0,0,0
13,0,0,0,0,0,0,14,16,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,18,0,0,19,0,0,0
18,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0
0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,19,0,0
14,0,0,0,0,0,0,17,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,10,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,15,20,0,0,17,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,18,0,16,0,18,0,0,0,0
0,0,0,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,18,15
0,0,0,14,0,17,0,0,13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13
0,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,11,0,0,0,0,0,0
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0
0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,17,0,0,18,0,0,0,20,0,0
0,0,0,0,0,0,0,0,0,0,18,0,0,10,0,0,17,18,0,0,0,0,0,0,0,0
0,0,0,14,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20,20,0,0,0,0,0,10,0,0,0,0,0,0,19,0,0,0,12,0,0,0
16,0,0,0,0,0,10,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17,0,0,0,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,17,19,10,0,0,0,0,0,0,12,0,0,0,0,0,0
0,0,0,0,14,0,0,0,17,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,11,0
0,0,0,0,0,0,0,0,0,0,0,19,14,0,10,0,0,15,0,0,0,0,0,0,0,0
15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
0,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,12,0,0,0,0
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0
0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,13,17,0,0,0,18,0
0,0,0,13,0,13,0,0,14,20,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,20,0,0
0,10,0,0,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,20,0,0,0,13,0,0,0,0,0,11,0,0,0,0,13,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,11
16,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,14,0,0,0,13
0,0,0,0,0,0,20,0,0,17,0,0,0,0,0,0,0,16,0,0,0,0,0,0,18,0
0,0,0,0,0,20,19,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
10,0,16,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0,0,0,0,0,15,0,0
0,0,0,0,0,13,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10,0,0,20,0,17,0,0,0,0,0,0,0,0,0,0,16,0,0,0
0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,19,0,19,0,0,0,0
