0,0,0,0,14,0,10,0,19,20
0,0,0,0,0,17,0,0,0,18
0,0,0,15,0,17,14,0,13,0
0,0,0,0,0,0,0,13,0,15
0,0,16,0,0,0,19,0,0,15
0,0,0,14,11,16,0,0,15,0
0,13,11,0,12,0,0,0,0,0
0,11,0,12,0,0,0,16,14,0
0,0,0,0,14,0,0,0,20,12
0,0,0,10,18,19,19,0,0,0
11,11,0,0,0,0,12,0,0,0
0,17,0,18,16,0,0,0,0,0
0,0,0,0,0,14,13,0,0,16
11,16,0,0,0,0,0,11,0,0
12,0,0,14,18,0,0,0,11,0
0,16,0,0,18,0,0,16,0,0
0,0,0,0,12,0,0,18,0,18
13,0,0,0,0,0,0,19,0,0
17,0,16,0,0,0,0,0,0,0
0,0,0,0,0,0,16,0,20,0
20,0,0,0,0,0,13,0,0,0
0,0,0,19,19,14,0,0,0,14
0,0,0,0,18,0,14,0,14,0
10,0,0,0,0,0,0,0,0,17
17,11,0,0,20,14,0,0,0,0
0,0,0,0,15,11,0,0,0,0
0,0,10,0,15,0,0,0,0,0
18,0,0,12,0,17,0,0,19,0
16,0,0,19,0,0,0,16,0,0
0,20,0,18,0,0,0,0,0,0
0,0,0,17,0,11,0,0,0,0
0,20,0,15,0,0,0,12,0,0
0,14,0,0,11,0,12,0,11,0
0,0,16,0,13,19,0,0,0,12
0,0,19,0,10,0,0,0,0,0
0,20,0,17,12,0,0,0,12,0
18,0,0,0,0,0,0,11,0,10
10,0,0,0,0,0,0,0,10,0
18,0,0,0,0,0,19,0,0,16
15,20,10,0,16,0,0,0,0,0
0,12,0,17,0,20,0,17,0,0
0,18,10,0,0,0,0,0,14,10
0,0,0,10,0,0,0,0,12,0
0,0,0,0,0,0,10,18,0,0
0,0,0,0,10,17,0,0,20,0
0,0,0,13,0,0,0,10,0,19
0,0,0,10,0,11,12,0,13,0
0,0,0,0,0,14,20,0,10,0
0,0,0,0,12,0,11,0,0,0
0,0,0,11,0,16,0,0,0,0
0,0,0,0,13,0,16,0,11,0
0,0,16,0,0,11,0,0,0,12
0,0,0,14,18,0,0,0,0,0
0,0,0,20,0,0,0,0,13,20
14,0,0,0,0,0,0,14,20,0
0,0,0,0,18,14,13,0,0,0
0,0,0,0,12,0,0,0,0,18
0,0,14,0,0,0,0,0,0,14
0,0,0,0,0,17,0,0,0,11
0,0,10,20,0,0,14,0,0,15
17,17,13,0,0,0,0,0,0,0
0,0,0,0,16,0,0,18,16,19
17,20,0,0,10,11,0,0,0,0
10,0,15,0,0,0,0,0,0,11
0,0,0,0,0,13,14,0,11,19
0,0,0,19,12,0,12,0,0,0
15,0,0,0,0,19,13,10,0,0
17,0,0,0,0,0,20,0,0,0
10,0,0,0,0,0,0,0,0,13
0,0,19,16,11,0,0,0,0,0
12,0,0,0,0,0,0,0,10,20
0,0,0,20,0,11,0,20,17,0
0,0,0,0,0,17,0,13,0,0
19,0,0,0,0,17,0,0,0,16
0,0,0,0,16,15,0,0,0,16
0,17,0,12,13,0,0,0,0,0
0,0,0,12,0,0,0,12,0,0
0,0,10,10,0,15,0,0,0,0
0,0,10,20,0,0,0,0,0,0
20,0,16,0,16,0,0,0,0,0
0,18,0,17,19,17,0,0,0,0
17,13,0,0,0,0,0,16,0,0
16,12,0,0,0,0,0,0,0,13
14,0,0,0,0,19,20,0,0,10
12,0,10,0,0,10,0,20,0,0
0,0,0,0,14,14,17,0,0,0
0,0,0,0,0,12,11,0,0,11
0,0,17,11,0,15,0,0,0,19
0,17,13,13,0,13,0,0,0,0
14,0,0,17,0,16,0,0,0,0
0,0,0,10,0,10,0,0,0,0
0,0,0,20,0,16,0,0,0,0
0,0,0,0,0,11,0,0,0,16
0,0,0,0,0,0,12,19,0,0
13,0,0,0,0,16,0,0,0,0
16,0,0,10,0,0,19,17,0,0
0,0,0,17,20,0,0,0,0,17
0,0,0,0,0,0,0,0,16,15
0,0,0,0,0,0,14,0,0,18
17,0,11,14,0,0,0,0,0,0
